time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-06-27 17:00:00,31.2,27.5,81.0,0.0,,261.0,16.2,,997.7,,3.0
2024-06-27 18:00:00,31.0,27.8,83.0,0.0,,257.0,13.3,,998.0,,3.0
2024-06-27 19:00:00,30.8,28.0,85.0,0.0,,274.0,12.6,,997.7,,3.0
2024-06-27 20:00:00,30.6,28.2,87.0,0.0,,289.0,13.7,,997.3,,3.0
2024-06-27 21:00:00,30.1,27.3,85.0,0.0,,287.0,15.5,,996.9,,3.0
2024-06-27 22:00:00,30.1,27.3,85.0,0.0,,308.0,14.8,,996.3,,3.0
2024-06-27 23:00:00,29.9,27.5,87.0,0.0,,325.0,12.2,,996.2,,3.0
2024-06-28 00:00:00,29.9,27.5,87.0,0.0,,300.0,11.5,,996.8,,3.0
2024-06-28 01:00:00,29.9,27.5,87.0,0.0,,286.0,11.5,,997.3,,3.0
2024-06-28 02:00:00,29.9,26.7,83.0,0.0,,352.0,9.0,,997.7,,3.0
2024-06-28 03:00:00,30.9,25.7,74.0,0.0,,358.0,12.2,,997.8,,3.0
2024-06-28 04:00:00,32.7,24.5,62.0,0.0,,27.0,11.9,,997.6,,3.0
2024-06-28 05:00:00,34.7,24.6,56.0,0.0,,52.0,16.2,,997.0,,2.0
2024-06-28 06:00:00,36.7,24.6,50.0,0.0,,69.0,21.2,,997.1,,2.0
2024-06-28 07:00:00,35.2,23.9,52.0,0.0,,42.0,20.2,,996.9,,3.0
2024-06-28 08:00:00,37.1,23.6,46.0,0.0,,33.0,22.0,,995.9,,3.0
2024-06-28 09:00:00,36.9,23.4,46.0,0.0,,56.0,27.4,,995.4,,3.0
2024-06-28 10:00:00,37.8,24.2,46.0,0.3,,75.0,23.8,,995.1,,8.0
2024-06-28 11:00:00,31.9,26.0,71.0,10.1,,106.0,19.8,,995.6,,9.0
2024-06-28 12:00:00,31.4,26.7,76.0,0.9,,35.0,13.0,,994.6,,8.0
2024-06-28 13:00:00,32.8,26.6,70.0,0.0,,80.0,13.0,,993.8,,3.0
2024-06-28 14:00:00,32.8,27.1,72.0,0.0,,197.0,13.7,,994.2,,3.0
2024-06-28 15:00:00,32.1,28.0,79.0,0.0,,283.0,12.2,,995.0,,3.0
2024-06-28 16:00:00,31.7,28.0,81.0,0.0,,329.0,15.5,,995.6,,3.0
2024-06-28 17:00:00,32.9,24.4,61.0,0.0,,54.0,25.6,,996.0,,3.0
2024-06-28 18:00:00,32.7,24.2,61.0,0.0,,61.0,18.7,,996.1,,1.0
2024-06-28 19:00:00,32.2,24.3,63.0,0.0,,106.0,15.8,,996.3,,1.0
2024-06-28 20:00:00,31.4,24.8,68.0,0.0,,109.0,13.7,,996.1,,3.0
2024-06-28 21:00:00,31.1,25.0,70.0,0.0,,92.0,14.8,,995.8,,2.0
2024-06-28 22:00:00,30.5,26.2,78.0,0.0,,100.0,15.8,,995.3,,1.0
2024-06-28 23:00:00,30.2,26.2,79.0,0.0,,91.0,17.6,,995.7,,3.0
2024-06-29 00:00:00,29.8,26.0,80.0,0.0,,102.0,22.0,,996.1,,3.0
2024-06-29 01:00:00,29.3,25.9,82.0,0.0,,100.0,22.0,,996.1,,3.0
2024-06-29 02:00:00,29.8,25.8,79.0,0.0,,90.0,20.5,,996.6,,3.0
2024-06-29 03:00:00,31.3,24.2,66.0,0.0,,105.0,17.3,,997.0,,2.0
2024-06-29 04:00:00,32.5,24.0,61.0,0.0,,111.0,19.1,,997.2,,3.0
2024-06-29 05:00:00,33.6,23.9,57.0,0.0,,120.0,20.9,,997.4,,3.0
2024-06-29 06:00:00,33.7,24.3,58.0,0.0,,124.0,20.2,,997.5,,3.0
2024-06-29 07:00:00,35.7,23.7,50.0,0.0,,111.0,22.0,,997.2,,3.0
2024-06-29 08:00:00,37.2,24.7,49.0,0.0,,142.0,24.5,,996.2,,3.0
2024-06-29 09:00:00,35.4,25.6,57.0,0.2,,169.0,27.4,,995.7,,17.0
2024-06-29 10:00:00,35.3,25.8,58.0,0.1,,171.0,24.1,,995.1,,17.0
2024-06-29 11:00:00,34.7,26.1,61.0,0.0,,168.0,27.0,,994.8,,3.0
2024-06-29 12:00:00,33.2,26.7,69.0,0.0,,175.0,27.7,,994.7,,2.0
2024-06-29 13:00:00,32.7,26.3,69.0,0.0,,172.0,28.1,,994.8,,3.0
2024-06-29 14:00:00,31.7,26.7,75.0,0.0,,162.0,27.4,,995.2,,3.0
2024-06-29 15:00:00,31.3,27.0,78.0,0.0,,163.0,24.5,,996.3,,3.0
2024-06-29 16:00:00,30.9,27.3,81.0,0.0,,162.0,25.6,,997.0,,3.0
2024-06-29 17:00:00,30.8,27.2,81.0,0.0,,163.0,26.3,,997.7,,3.0
2024-06-29 18:00:00,30.6,27.2,82.0,0.0,,163.0,22.7,,998.1,,3.0
2024-06-29 19:00:00,30.5,27.1,82.0,0.0,,164.0,19.4,,998.0,,3.0
2024-06-29 20:00:00,30.5,27.1,82.0,0.0,,166.0,18.7,,997.8,,3.0
2024-06-29 21:00:00,30.5,26.7,80.0,0.0,,170.0,17.3,,997.2,,3.0
2024-06-29 22:00:00,30.3,26.7,81.0,0.0,,172.0,15.1,,996.9,,3.0
2024-06-29 23:00:00,30.0,26.8,83.0,0.0,,151.0,9.0,,997.3,,3.0
2024-06-30 00:00:00,29.8,26.8,84.0,0.0,,142.0,7.9,,997.4,,3.0
